,smlmitzrach,protein,total_fat,carbohydrates,lable
1782,58111039,3.5,6.099999905,28.0,-1
1783,58117308,7.715745449,8.440629959,35.49185181,-1
1784,58117348,10.03036594,4.444345951,33.77529526,-1
1785,58117349,11.89999962,4.0,19.5,-1
1786,58117359,11.19999981,3.799999952,20.5,-1
1787,58117378,10.11830807,5.355980873,32.29790497,-1
1788,58117408,11.3700695,9.996943474,30.23232841,-1
1789,58120119,8.399999619,1.100000024,62.59999847,-1
1790,58120138,5.93333292,22.74073982,39.45185089,-1
1791,58120218,3.799900293,11.48046684,32.86913681,-1
1792,58120219,4.0,0.100000001,34.59999847,-1
1793,58120229,9.600000381,6.599999905,33.29999924,-1
1794,58121008,2.757916212,5.903983593,22.55362511,-1
1795,58121018,7.288653851,8.237769127,27.44195557,-1
1796,58121019,10.10000038,9.5,66.0,-1
1797,58121058,11.49198341,22.45318985,36.74388123,-1
1798,58122249,10.0,15.0,12.0,-1
1799,58122258,12.5691309,21.36752129,15.08295631,-1
1800,58122358,2.862984419,2.378895283,32.47946548,-1
1801,58122359,3.347482681,0.211253703,31.76209068,-1
1802,58124208,13.13475418,13.18365765,30.1533432,-1
1803,58124218,10.4119482,25.71918488,23.29673004,-1
1804,58124239,6.300000191,14.30000019,33.20000076,-1
1805,58124269,4.5,17.39999962,28.70000076,-1
1806,58124278,8.520346642,26.79507256,26.95684242,-1
1807,58124298,6.171862125,23.37614822,28.99229431,-1
1808,58124308,5.052619934,15.51284027,18.57209969,-1
1809,58124338,6.386746883,12.75048923,20.35575676,-1
1810,58124348,8.048894882,20.43779564,20.52846718,-1
1811,58124358,8.580040932,19.65626907,20.29377365,-1
1812,58124408,5.208199501,21.97136879,30.44771767,-1
1813,58124458,6.770547867,16.78550529,17.58757019,-1
1814,58125198,4.739441872,18.21058273,23.1040554,-1
1815,58125208,6.685273647,18.57775688,20.86528778,-1
1816,58125228,7.901092529,21.37882233,21.45791817,-1
1817,58126138,5.793226242,21.16755867,45.67736053,-1
1818,58126148,5.793226242,21.16755867,45.67736053,-1
1819,58126149,5.199999809,17.0,41.0,-1
1820,58126168,6.767671108,7.621572971,45.99878311,-1
1821,58126208,6.044116974,9.34995079,45.8649025,-1
1822,58126209,6.099999905,17.60000038,43.59999847,-1
1823,58126219,5.0,22.0,42.40000153,-1
1824,58127498,4.490984917,24.76438522,32.01206589,-1
1825,58127499,4.699999809,23.70000076,36.59999847,-1
1826,58127509,8.899999619,0.0,62.0,-1
1827,58130318,11.47566605,7.44255352,12.32066441,-1
1828,58130328,7.020938873,4.009870529,9.57373333,-1
1829,58131108,7.176792145,5.049715519,22.06011009,-1
1830,58131119,10.89999962,5.800000191,29.0,-1
1831,58131138,9.609320641,7.881921291,40.53008652,-1
1832,58131148,10.78513813,8.327671051,28.65789604,-1
1833,58131209,10.5,4.0,30.5,-1
1834,58131308,13.54352474,7.661785126,28.41907883,-1
1835,58131338,11.49830341,7.614506245,29.01447868,-1
1836,58131348,11.49830341,7.614506245,29.01447868,-1
1837,58131358,15.15347958,11.35221767,27.04947472,-1
1838,58131408,12.24748421,8.13531208,48.67219543,-1
1839,58131418,11.50371265,3.65610671,33.99131012,-1
1840,58131728,10.74976444,12.00815964,36.1047821,-1
1841,58131738,7.511855602,17.50882912,37.67885971,-1
1842,58131758,5.723361492,7.187033176,36.05818176,-1
1843,58131778,6.598292351,9.350067139,38.40727234,-1
1844,58132818,4.187547207,3.363313437,20.99597168,-1
1845,58132828,4.187547207,3.363313437,20.99597168,-1
1846,58145108,9.306653976,4.702352047,18.52969933,-1
1847,58145128,7.746685505,5.715071678,27.76227951,-1
1848,58145138,7.390807629,7.393939972,31.08788681,-1
1849,58145168,10.69081402,9.075203896,16.54580879,-1
1850,58151108,4.158275604,0.631112874,27.17551613,-1
1851,58151118,2.325844288,2.397626162,24.69971466,-1
1852,58160118,5.055139542,4.709674358,22.10940742,-1
1853,58160128,5.055139542,4.709674358,22.10940742,-1
1854,58160138,7.259524822,6.902077675,14.5468111,-1
1855,58160139,5.099999905,3.099999905,14.80000019,-1
1856,58160148,6.991970062,5.78942585,13.17043304,-1
1857,58160168,2.063025475,2.767402411,16.6752243,-1
1858,58160188,5.266417027,4.674461365,13.99869347,-1
1859,58160189,4.099999905,2.900000095,20.89999962,-1
1860,58160198,5.266417027,4.674461365,13.99869347,-1
1861,58160218,5.055139542,4.709674358,22.10940742,-1
1862,58160228,4.972976208,5.055934906,18.10687065,-1
1863,58175118,1.444785118,2.559163809,5.5052495,-1
1864,58175128,1.968182802,2.60904026,9.06317234,-1
1865,58401018,0.465438753,1.595482826,3.293426037,-1
1866,58401028,0.548745871,1.681135297,4.448786736,-1
1867,58406009,1.0,1.200000048,13.80000019,-1
1868,58406029,0.699999988,0.5,5.099999905,-1
1869,58407069,2.299999952,1.5,17.79999924,-1
1870,61101010,0.629999995,0.100000001,6.980000019,-1
1871,61101020,0.800000012,0.0,8.600000381,-1
1872,61101030,0.314999998,0.050000001,4.039999962,-1
1873,61101220,0.579999983,0.100000001,8.75,-1
1874,61101230,0.560000002,0.100000001,15.03999996,-1
1875,61104220,0.529999971,0.07,5.480000019,-1
1876,61110010,1.879999995,0.860000014,9.399999619,-1
1877,61110230,1.25999999,0.579999983,19.25,-1
1878,61110239,0.0,0.0,68.0,-1
1879,61113010,1.100000024,0.300000012,6.519999981,-1
1880,61113030,0.583000004,0.158999994,4.939599991,-1
1881,61113058,1.041666746,3.125,6.174242496,-1
1882,61113500,4.71999979,6.559999943,68.61000061,-1
1883,61116010,0.699999988,0.200000003,7.739999771,-1
1884,61119010,0.939999998,0.119999997,9.350000381,-1
1885,61119020,0.850000024,0.129999995,9.800000191,-1
1886,61119030,0.686200023,0.0876,8.577500343,-1
1887,61119100,1.5,0.300000012,5.400000095,-1
1888,61122320,0.620000005,0.029999999,8.869999886,-1
1889,61122330,0.449999988,0.100000001,15.48999977,-1
1890,61122350,0.75,0.039999999,8.210000038,-1
1891,61125010,0.810000002,0.310000002,11.53999996,-1
1892,61125030,0.599399984,0.229399994,9.871600151,-1
1893,61201009,0.200000003,0.200000003,9.0,-1
1894,61201010,0.5,0.100000001,9.100000381,-1
1895,61201020,0.519999981,0.100000001,8.859999657,-1
1896,61201220,0.519999981,0.100000001,8.859999657,-1
1897,61201620,0.550000012,0.129999995,9.56000042,-1
1898,61201630,0.5,0.100000001,11.39999962,-1
1899,61201639,2.200000048,0.0,52.5,-1
1900,61201649,0.699999988,0.0,8.5,-1
1901,61204010,0.349999994,0.239999995,6.599999905,-1
1902,61204018,0.020588234,0.014117647,6.269412041,-1
1903,61210009,0.699999988,0.200000003,10.5,-1
1904,61210010,0.699999988,0.200000003,10.19999981,-1
1905,61210639,0.5,0.0,12.0,-1
1906,61215000,0.379999995,0.02,4.809999943,-1
1907,61216010,0.600000024,0.200000003,9.600000381,-1
1908,61216220,0.600000024,0.100000001,10.19999981,-1
1909,61216230,0.600000024,0.100000001,12.30000019,-1
1910,61216620,0.600000024,0.100000001,10.10000038,-1
1911,62101050,2.190000057,0.430000007,57.40999985,-1
1912,62101100,0.930000007,0.319999993,57.18999863,-1
1913,62101220,0.219999999,0.07,13.31999969,-1
1914,62101230,0.200000003,0.059999999,21.29000092,-1
1915,62104100,3.390000105,0.50999999,55.34000015,-1
1916,62104220,1.200000048,0.180000007,19.54999924,-1
1917,62104230,1.090000033,0.159999996,26.88999939,-1
1918,62107200,2.299999952,33.59999847,58.40000153,-1
1919,62108100,4.079999924,0.270000011,67.27999878,-1
1920,62109100,0.07,1.370000005,76.66000366,-1
1921,62110100,2.450000048,0.389999986,67.02999878,-1
1922,62110130,1.628999949,0.135000005,61.40000153,-1
1923,62110159,2.0,0.300000012,68.0,-1
1924,62110200,1.5,0.100000001,34.90000153,-1
1925,62110230,1.350000024,0.090000004,30.79999924,-1
1926,62113100,3.299999952,0.930000007,54.06999969,-1
1927,62113220,1.419999957,0.400000006,23.37000084,-1
1928,62113230,1.299999952,0.360000014,30.13999939,-1
1929,62114000,3.799999952,1.200000048,66.09999847,-1
1930,62114050,2.380000114,1.100000024,71.13999939,-1
1931,62114110,3.109999895,1.720000029,60.36000061,-1
1932,62116100,3.609999895,0.75999999,53.13000107,-1
1933,62116220,1.159999967,0.25,16.98999977,-1
1934,62116230,1.049999952,0.230000004,24.55999947,-1
1935,62119100,1.870000005,0.629999995,62.20000076,-1
1936,62119220,0.910000026,0.310000002,27.40999985,-1
1937,62119230,0.829999983,0.280000001,34.08000183,-1
1938,62120100,2.75999999,0.610000014,59.84000015,-1
1939,62122100,2.180000067,0.379999995,56.77999878,-1
1940,62122130,1.853000045,0.323000014,54.29800034,-1
1941,62122220,0.959999979,0.159999996,24.97999954,-1
1942,62122230,0.870000005,0.140000001,31.87999916,-1
1943,62122240,0.815999985,0.136000007,23.86800003,-1
1944,62125100,3.069999933,0.460000008,75.48000336,-1
1945,62125110,1.429999948,0.209999993,55.68000031,-1
1946,63101000,0.25999999,0.170000002,11.40999985,-1
1947,63101010,0.270000011,0.129999995,12.76000023,-1
1948,63101030,0.202800006,0.132599995,10.77180004,-1
1949,63101110,0.159999996,0.170000002,16.29000092,-1
1950,63101120,0.170000002,0.100000001,11.27000046,-1
1951,63101130,0.159999996,0.170000002,16.29000092,-1
1952,63101140,0.170000002,0.100000001,10.17000008,-1
1953,63101150,0.200000003,0.180000007,17.15999985,-1
1954,63101210,0.180000007,0.430000007,14.84000015,-1
1955,63101320,0.280000001,0.180000007,12.25,-1
1956,63101330,0.25,0.159999996,22.48999977,-1
1957,63101418,4.019879818,8.621495247,23.06664848,-1
1958,63103010,1.399999976,0.389999986,9.119999886,-1
1959,63103030,1.302000046,0.362699986,10.34160042,-1
1960,63103120,0.709999979,0.159999996,4.789999962,-1
1961,63103130,0.529999971,0.079999998,19.87000084,-1
1962,63103140,0.529999971,0.050000001,14.89000034,-1
1963,63103150,0.639999986,0.109999999,18.61000061,-1
1964,63103170,0.629999995,0.039999999,10.73999977,-1
1965,63105010,2.0,14.65999985,1.830000043,-1
1966,63105030,1.039999962,7.62319994,4.435599804,-1
1967,63107010,1.090000033,0.330000013,20.23999977,-1
1968,63107030,0.697600007,0.211199999,14.61760044,-1
1969,63109010,0.839999974,0.189999998,7.260000229,-1
1970,63109700,1.039999962,0.330000013,3.930000067,-1
1971,63109750,1.110000014,0.349999994,8.840000153,-1
1972,63111010,0.219999999,0.209999993,38.77000046,-1
1973,63112010,0.709999979,0.419999987,8.81000042,-1
1974,63112030,0.735000014,0.449999988,9.68999958,-1
1975,63112120,0.699999988,0.5,6.0,-1
1976,63113010,1.0,0.300000012,10.57999992,-1
1977,63113030,0.600000024,0.850000024,27.76000023,-1
1978,63113050,0.819999993,0.159999996,10.77999973,-1
1979,63113110,0.769999981,0.100000001,7.840000153,-1
1980,63115010,1.059999943,0.200000003,13.90999985,-1
1981,63115030,1.059999943,0.200000003,16.01000023,-1
1982,63115120,0.769999981,0.129999995,10.26000023,-1
1983,63115130,0.600000024,0.150000006,19.87000084,-1
1984,63115150,0.730000019,0.209999993,18.77000046,-1
1985,63115170,0.910000026,0.02,12.31000042,-1
1986,63115200,0.920000017,0.439999998,9.420000076,-1
1987,63119010,0.75,0.300000012,16.28000069,-1
1988,63119120,0.400000006,0.100000001,11.78999996,-1
1989,63119140,0.389999986,0.100000001,16.14999962,-1
1990,63123000,0.720000029,0.159999996,17.20000076,-1
1991,63123120,0.5,0.109999999,9.699999809,-1
1992,63123130,0.479999989,0.100000001,19.04999924,-1
1993,63125010,2.549999952,0.949999988,8.920000076,-1
1994,63125100,1.809999943,0.680000007,22.03000069,-1
1995,63126500,1.139999986,0.519999981,11.65999985,-1
1996,63126510,0.829999983,0.439999998,15.22999954,-1
1997,63126530,0.497999996,0.263999999,9.918000221,-1
1998,63126540,0.980400026,0.4472,12.60760021,-1
1999,63126600,0.560000002,0.300000012,23.17000008,-1
2000,63127010,0.540000021,0.140000001,8.289999962,-1
2001,63127030,0.42840001,0.096900001,4.161600113,-1
2002,63129010,0.819999993,0.379999995,13.38000011,-1
2003,63129020,0.560000002,0.25999999,31.79999924,-1
2004,63129030,0.819999993,0.379999995,13.38000011,-1
2005,63129040,0.565800011,0.262199998,10.33619976,-1
2006,63129058,0.658591568,0.309107989,9.810704231,-1
2007,63129059,1.600000024,0.5,6.0,-1
2008,63131010,1.059999943,0.319999993,8.850000381,-1
2009,63131110,0.75,0.230000004,21.95000076,-1
2010,63131130,0.964600027,0.291200012,9.600500107,-1
2011,63133010,0.469999999,0.25999999,9.119999886,-1
2012,63133100,0.319999993,0.170000002,19.14999962,-1
2013,63134010,2.200000048,0.699999988,12.97999954,-1
2014,63135010,0.910000026,0.25,8.039999962,-1
2015,63135030,0.873600006,0.239999995,9.158399582,-1
2016,63135120,0.439999998,0.059999999,4.809999943,-1
2017,63135130,0.449999988,0.100000001,18.63999939,-1
2018,63135140,0.449999988,0.029999999,13.25,-1
2019,63135150,0.519999981,0.180000007,17.22999954,-1
2020,63135170,0.629999995,0.029999999,10.27000046,-1
2021,63137010,0.360000014,0.140000001,12.13000011,-1
2022,63137020,0.360000014,0.140000001,15.22999954,-1
2023,63137030,0.324000001,0.126000002,10.89999962,-1
2024,63137120,0.189999998,0.029999999,6.210000038,-1
2025,63137130,0.200000003,0.129999995,17.56999969,-1
2026,63137140,0.189999998,0.029999999,13.56999969,-1
2027,63137150,0.239999995,0.180000007,16.37999916,-1
2028,63137158,0.248138949,0.17866005,24.37137985,-1
2029,63137170,0.340000004,0.07,11.34000015,-1
2030,63139010,0.579999983,0.189999998,14.98999977,-1
2031,63139030,0.487199992,0.159600005,15.61559963,-1
2032,63141010,0.540000021,0.119999997,11.72000027,-1
2033,63141030,0.280800015,0.062399998,6.822400093,-1
2034,63141120,0.430000007,0.090000004,7.5,-1
2035,63141130,0.349999994,0.109999999,19.39999962,-1
2036,63141140,0.360000014,0.119999997,12.64999962,-1
2037,63141150,0.50999999,0.109999999,14.26000023,-1
2038,63141170,0.419999987,0.079999998,14.89999962,-1
2039,63143010,0.699999988,0.280000001,11.42000008,-1
2040,63143030,0.370499998,0.0095,10.47850037,-1
2041,63143040,0.657999992,0.263200015,10.73480034,-1
2042,63143120,0.389999986,0.01,10.13000011,-1
2043,63143140,0.370000005,0.100000001,15.38000011,-1
2044,63143150,0.439999998,0.140000001,21.62000084,-1
2045,63143170,0.50999999,0.02,14.25,-1
2046,63145010,1.669999957,1.169999957,14.69999981,-1
2047,63145020,0.200000003,0.0,11.0,-1
2048,63145030,0.935199976,0.655200005,10.47200012,-1
2049,63146018,0.22305283,0.055763207,17.6217804,-1
2050,63146020,0.244000003,0.061000001,8.199999809,-1
2051,63147010,0.899999976,0.200000003,2.74000001,-1
2052,63147030,0.675000012,0.150000006,3.404999971,-1
2053,63147120,0.899999976,0.200000003,2.74000001,-1
2054,63147140,0.439999998,0.090000004,21.95999908,-1
2055,63147150,0.389999986,0.050000001,29.20000076,-1
2056,63148510,1.020499945,0.442000002,11.51150036,-1
2057,63149010,0.610000014,0.150000006,7.150000095,-1
2058,63149020,1.090000033,0.068000004,25.75399971,-1
2059,63149030,0.317200005,0.078000002,3.926000118,-1
2060,63201010,1.389999986,0.49000001,4.309999943,-1
2061,63201600,1.179999948,0.430000007,10.67000008,-1
2062,63203010,0.74000001,0.330000013,12.09000015,-1
2063,63203120,0.5,0.219999999,8.109999657,-1
2064,63203130,0.649999976,0.330000013,20.45999908,-1
2065,63203550,0.400000006,0.129999995,19.75,-1
2066,63203600,0.419999987,0.639999986,9.470000267,-1
2067,63203700,0.409999996,0.200000003,41.77999878,-1
2068,63217010,1.440000057,0.389999986,8.100000381,-1
2069,63219120,0.800000012,0.439999998,3.599999905,-1
2070,63219610,1.200000048,0.649999976,5.440000057,-1
2071,63219620,0.699999988,0.159999996,21.76000023,-1
2072,63223020,0.670000017,0.300000012,5.679999828,-1
2073,63223030,0.639999986,0.280000001,10.39999962,-1
2074,63223040,0.629800022,0.282000005,7.219200134,-1
2075,63223120,0.449999988,0.200000003,3.849999905,-1
2076,63223130,0.560000002,0.25999999,21.82999992,-1
2077,63223610,0.430000007,0.109999999,7.03000021,-1
2078,63223620,0.519999981,0.140000001,21.55999947,-1
2079,63311000,0.699999988,0.25999999,11.82999992,-1
2080,63311050,0.75,0.230000004,11.26000023,-1
2081,63311120,0.419999987,0.050000001,7.510000229,-1
2082,63311140,0.400000006,0.07,13.93000031,-1
2083,63311150,0.469999999,0.100000001,17.10000038,-1
2084,63311170,0.460000008,0.01,10.85999966,-1
2085,63401018,1.593770504,10.5893116,9.898524284,-1
2086,63401048,1.697191,9.172519684,9.761797905,-1
2087,63401060,1.269999981,2.019999981,26.79000092,-1
2088,63409018,1.753896117,11.26055145,3.089025974,-1
2089,63409020,1.379999995,0.300000012,36.93000031,-1
2090,63409028,3.432038307,11.13745499,2.777729034,-1
2091,63409038,5.882130146,15.30845261,1.932107568,-1
2092,63430100,1.200000048,0.100000001,19.20000076,-1
2093,63430110,0.5,0.0,23.06999969,-1
2094,63430119,0.0,0.0,31.10000038,-1
2095,63430129,1.0,2.0,46.20000076,-1
2096,63430149,0.100000001,0.400000006,21.29999924,-1
2097,64101019,0.100000001,0.0,12.0,-1
2098,64101039,0.300000012,0.367000014,12.12425041,-1
2099,64101059,1.0,0.300000012,10.5,-1
2100,64104010,0.100000001,0.129999995,11.10000038,-1
2101,64104019,0.100000001,0.0,13.5,-1
2102,64104039,0.5,0.0,11.5,-1
2103,64105400,0.389999986,0.129999995,12.10000038,-1
2104,64105410,0.0,0.100000001,13.52000046,-1
2105,64105419,0.0,0.0,3.200000048,-1
2106,64116020,0.370000005,0.129999995,14.56999969,-1
2107,64116029,0.200000003,0.0,20.5,-1
2108,64124020,0.360000014,0.119999997,12.67000008,-1
2109,64132020,0.610000014,0.029999999,17.45,-1
2110,64132030,0.600000024,0.029999999,18.10000038,-1
2111,64132500,0.300000012,0.600000024,7.699999809,-1
2112,64200109,0.0,0.0,12.0,-1
2113,64201029,0.200000003,0.0,12.0,-1
2114,64201049,0.090000004,0.119999997,14.72999954,-1
2115,64201059,0.0,0.0,4.5,-1
2116,64201069,0.0,0.0,12.0,-1
2117,64201509,0.100000001,0.100000001,12.0,-1
2118,64203039,0.5,0.0,10.0,-1
2119,64204019,0.0,0.0,11.10000038,-1
2120,64205019,0.200000003,0.0,12.0,-1
2121,64213019,0.200000003,0.0,11.5,-1
2122,64215010,0.109999999,0.01,15.15999985,-1
2123,64215019,0.0,0.0,10.0,-1
2124,64215029,0.0,0.0,12.0,-1
2125,64401000,0.0,0.0,0.930000007,-1
2126,65101008,0.79743588,0.191794872,18.29179573,-1
2127,65101028,0.749285698,0.135000005,12.80000019,-1
2128,65101038,0.67750001,0.221000001,10.11400032,-1
2129,65101058,0.384408653,0.145910531,6.464735031,-1
2130,65101068,0.84321624,0.157980636,22.56054878,-1
2131,65101088,0.301732153,0.112125158,8.151983261,-1
2132,67100009,0.400000006,0.300000012,17.70000076,-1
2133,67100029,0.699999988,0.200000003,15.10000038,-1
2134,67100099,1.0,0.100000001,16.0,-1
2135,67100139,0.699999988,0.200000003,14.19999981,-1
2136,67100179,0.5,0.100000001,11.19999981,-1
2137,67100199,0.400000006,0.100000001,10.80000019,-1
2138,71001030,1.25999999,0.075000003,11.78250027,-1
2139,71001040,2.019999981,0.090000004,17.46999931,-1
2140,71050000,8.340000153,0.409999996,74.56999969,-1
2141,71050010,8.340000153,0.409999996,81.16999817,-1
2142,71050100,6.900000095,0.340000004,83.09999847,-1
2143,71101000,1.950000048,0.100000001,19.88999939,-1
2144,71101008,2.6434021,6.362971783,18.65426826,-1
2145,71101108,2.752497196,6.803551674,20.86570358,-1
2146,71101110,2.480000019,0.129999995,18.79999924,-1
2147,71103010,1.700000048,0.100000001,18.09000015,-1
2148,71103018,1.868124127,2.17219758,18.63202858,-1
2149,71103058,2.357778311,5.385402203,14.69939327,-1
2150,71103110,1.860000014,0.100000001,18.20999908,-1
2151,71104008,2.241953373,3.829078913,19.38956642,-1
2152,71104010,2.49000001,0.109999999,18.81999969,-1
2153,71104018,2.229334593,6.721112728,19.28043175,-1
2154,71104028,2.233524799,6.733746052,19.31667328,-1
2155,71104058,2.36229682,0.105250858,20.43035889,-1
2156,71201010,6.559999943,37.47000122,45.34000015,-1
2157,71201019,5.900000095,34.0,53.0,-1
2158,71201100,4.449999809,38.40999985,48.91999817,-1
2159,71203009,2.700000048,30.5,61.09999847,-1
2160,71401018,4.1388731,7.46955061,35.79510498,-1
2161,71401020,2.660000086,5.21999979,24.94000053,-1
2162,71401028,4.1388731,7.46955061,35.79510498,-1
2163,71401029,3.0,6.0,27.79999924,-1
2164,71401038,4.1388731,7.46955061,35.79510498,-1
2165,71401049,2.900000095,8.0,25.79999924,-1
2166,71402038,4.1388731,7.46955061,35.79510498,-1
2167,71402058,4.1388731,7.46955061,35.79510498,-1
2168,71403000,2.200000048,9.640000343,21.07999992,-1
2169,71403018,1.322081566,3.651898623,13.38888931,-1
2170,71501008,1.670879722,5.15925169,17.16354942,-1
2171,71501018,1.913043499,4.796195507,17.60733795,-1
2172,71501028,1.74794364,3.62808466,18.60017586,-1
2173,71501038,1.74794364,5.978260994,18.60017586,-1
2174,71501048,1.777320862,4.920681477,18.62955475,-1
2175,71601008,1.507422686,6.535051346,14.5314436,-1
2176,71601018,2.3882792,4.772019863,13.35067272,-1
2177,71601028,1.689969778,4.902790546,12.28665066,-1
2178,71601038,8.262955666,5.056711197,9.065766335,-1
2179,71601048,3.972541094,4.857694149,10.2696352,-1
2180,71601058,2.578085661,5.495771408,11.65598488,-1
2181,71601088,3.042150497,5.268736362,11.51759338,-1
2182,71601098,2.918456316,3.269365311,13.30307007,-1
2183,71603009,2.5,12.5,9.0,-1
2184,71604009,2.5,12.5,9.0,-1
2185,71701008,4.153533459,1.099035263,24.40954208,-1
