code,smlmitzrach,shmmitzrach,ofen_hachana,ofen_hachanat_makor,makor,protein,total_fat,carbohydrates,food_energy,alcohol,moisture,total_dietary_fiber,calcium,iron,magnesium,phosphorus,potassium,sodium,zinc,copper,vitamin_a_iu,carotene,vitamin_e,vitamin_c,thiamin,riboflavin,niacin,vitamin_b6,folate,folate_dfe,vitamin_b12,cholesterol,saturated_fat,butyric,caproic,caprylic,capric,lauric,myristic,palmitic,stearic,oleic,linoleic,linolenic,arachidonic,docosahexanoic,palmitoleic,parinaric,gadoleic,eicosapentaenoic,erucic,docosapentaenoic,mono_saturated,poly_ saturated,vitamin_d,total_sugars,trans_fatty_acids,vitamin_a_re,mishtamesh_id,isoleucine,leucine,valine,lysine,threonine,methionine,phenylalanine,tryptophan,histidine,tyrosine,arginine,cystine,serine,kvutza_meyuhedet,shem_mitzrach_mekutzar,vitamin_k,pantothenic_acid,iodine,selenium,sugar_alcohols,choline,biotin,manganese,fructose
9584,58120109,"סיגרים, עלים לא מטוגנים, מעדנות/שלושת האופים",,,2,0,0.100000001,60,280,,37.90000153,,,,,,,300,,,,,,,,,,,,0,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,
9585,58117328,קובה בורגול עם בשר בקר למרק  ,,,4,10.11830807,5.355980873,31.90178299,231.7995605,0,44.65263748,5.971289158,23.45750427,1.454670548,57.76344681,131.9276276,227.9766235,550.4214478,1.624614477,0.140417561,1.858494997,153.4306488,0.410687864,4.872829437,0.11895667,0.075983651,2.770497322,0.157646731,27.67006874,0,0.371614486,17.16525078,1.305799246,0,0,0.00343305,0.003168969,0.003168969,0.074056707,0.78290236,0.368158191,2.37467885,0.631597757,0.218234256,0.012411797,0,0.111727297,0,0.030992523,0,0,0,2.565482616,0.940971613,0,0.656589329,,12.00722504,1,0.377663612,0.644153953,0.463145047,0.479710311,0.32413888,0.195555687,0.445563257,0.107627884,0.261954993,0.291033298,0.525155187,0.192668632,0.445133626,,,54.01725006,0.493187785,,3.576710224,,8.019552231,0.014577259,0.905472815,0.159430861
9587,56201558,"דייסת בורגול, על בסיס חלב, הריש, מאכל תימני",,,4,2.576020002,2.719146252,9.965537071,79.10546112,0,81.13101196,1.608286142,52.49610901,0.216718137,19.51873207,62.12327957,92.90431976,149.79422,0.329020709,0.038865659,58.06811905,5.730321407,0.069717512,0,0.035650972,0.071662903,0.4471111,0.04127809,4.218847275,0,0.202159449,7.281857967,1.608587503,0.071688637,0.055166353,0.046290018,0.062510982,0.067156307,0.249541745,0.69167608,0.30464533,0.66741997,0.122849971,0.05128688,0,0,0.02858757,0,0,0,0,0,0.714563727,0.174224734,0.564971745,4.933458805,,21.05982971,13,0.117489018,0.21483992,0.146553665,0.155266792,0.094551161,0.056107972,0.128436908,0.035731323,0.07034526,0.107118644,0.093145013,0.034124292,0.141104832,,,0.396371633,0.252617717,,1.879861951,,8.984143257,,0.260263652,0
9588,91304079,"ממרח קרמל, לוטוס, LOTUS",,,3,2.900000095,38.09999847,57,584,0,1.586048841,0.798000038,9.18500042,0.408749998,10.32499981,33.15999985,58.26499939,210,0.225449994,0.070524998,0,0.720000029,6.445799828,0,0.033889998,0.02496,0.372049987,0.016341001,9.569000244,0,0,0,7.599999905,0,0,0,0,0.009000001,0.090570003,5.200329781,0.990984976,20.95870018,6.439884663,2.641545057,0,0,0.08856,0,0.384344995,0,0,0,21.43189049,9.081419945,0,36.8,0,0.059999999,1,0.109569997,0.212720007,0.125139996,0.082259998,0.088059999,0.052239999,0.153219998,0.038040001,0.069109999,0.094180003,0.135210007,0.0625,0.154180005,,,21.81850052,0.134399995,0,9.123000145,0,4.747499943,0,0.203590006,0.038849998
9589,41420120,"טמפה (פולי סויה מותססים), מבושל",,,1,18.19,11.38,9.35,196,,59.56,,96,2.13,77,253,401,14,1.57,0.54,,,,,0.054,0.357,2.135,0.199,21,,0.14,0,3.4,,,0,0,0,0.05,2.2,0.8,3.475,2.518,0.12,0,,0.1,,0.1,,0,,3.745,2.638,0,,,0,1,1.201890971,1.976243612,1.025648352,1.01227033,0.887408791,0.195096154,0.995547802,0.216278022,0.519513187,0.740250549,1.395773626,0.215163187,1.136017033,,,,0.453,,0,,0,,1.285,
9590,58124299,"בורקס פילו פיצה, קפוא, מעדנות",,,3,6,17.39999962,31.70000076,308,0,39.95080185,2.129600048,86.38580322,1.732088208,28.58035278,93.35456848,526.9373779,565,0.635725319,0.216746613,33.11575699,726.6138306,6.120659828,10.76139927,0.31467706,0.096669652,1.767810822,0.137305588,16.88445091,0,0.042660002,5,2.5,0.036899999,0.01272,0.01464,0.033179998,0.03678,0.123240001,1.211730003,0.515589952,9.512060165,3.52895999,1.372269988,0.00234,0,0.053819999,0,0.187629998,0,0,0,9.763450623,4.90748024,0,0.18948701,0,61.19506073,1,0.239539996,0.456319988,0.275840014,0.290340006,0.200220004,0.121160001,0.289799988,0.050999999,0.145559996,0.210720003,0.25248,0.095320001,0.311300009,,,22.28783989,0.295179993,0,13.02659988,0,21.19685936,0,0.360879987,0
9591,11730589,"תמ""ל, מטרנה מהדרין ספיישל, דל לקטוז, אבקה יבשה",,,2,12.5,26.5,55.70000076,511,,2.5,,458,6.199999809,53,275,648,210,4.800000191,0.370999992,,,9.5,96,0.800000012,1,4.699999809,0.699999988,137,0,1.399999976,29,11.5,,,,,,,,,,3.671000004,0.404000014,0.079999998,0.079999998,,,,,,,,,10.2,21.9,0,0,1,,,,,,,,,,,,,,,,54,4.3,110,30,,106,10.1,0.27,
9592,53224089,"ביסקוויט לתינוק, אצבעות בטעם חמאה ודבש, מטרנה",,,2,6.400000095,12.60000038,75.30000305,443,,2.200000048,1.5,320,6.5,,,,165,,,,,,,1,0.800000012,7.800000191,0.800000012,,0,,40,7.599999905,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,5,,,,,,,
9593,94000040,מים ללא פירוט נוסף,,,5,0,0,0,0,0,99,0,4.079999924,0.0009,1.620000005,0,0.174999997,3.789999962,0.005,1.00E-04,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0.0135,0,0,0,0.01,0
9594,92306010,"תה ירוק, עלים, לא ממותק",,,1,0.180000007,0,0,1,,99.90000153,,0,0.02,1,0,7,1,0.01,0.004,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,1,,,,,,,,,,,,,,,,,,,,,0,,,
9595,52401019,"לחם אחיד, מועשר בויטמינים, ודש",,,2,9.399999619,2.299999952,51.90000153,250,,30.5,3.900000095,,3,,,,433,,,,,,,0.377999991,1.850000024,,0.001,105,0,,0,1.200000048,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,
9596,41209028,כדורי פלאפל מטוגנים ללא תוספת שמן ,,,4,8.656302452,2.266386509,27.99647141,190.5546265,0,52.42033768,6.660504341,47.98991776,2.072672367,32.22184753,121.4924393,239.6083984,614.630249,1.113840342,0.175760508,0,501.7041931,0.487563014,9.276974678,0.078813449,0.048307564,0.681932747,0.135457143,66.67562866,0,0,0,0.244369745,0,0,0,6.72E-05,0,0.003092437,0.199563026,0.031445377,0.494873941,0.943747878,0.038386554,0,0,0.004571429,0,0,0,0,0,0.499445379,0.982184887,0,3.736638546,,37.70336151,1,0.524576902,1.232025743,0.320460021,0.426861614,0.264066726,0.107853211,0.397423565,0.078901716,0.197870895,0.196651205,0.618878782,0.113995172,0.379051,,,106.5949554,0.152134448,,9.004537582,,35.69747925,0.023193277,0.210890755,
9597,53270128,"עוגיות מבצק פריך עם קרם וניל, שושנים",,,4,3.993661404,22.47746277,57.36896515,451.0267029,0,13.20029449,0.959620059,13.3468132,0.490615666,8.364984512,71.43965912,46.21636581,250.6877136,0.338644177,0.07970722,3.36636734,2.975669622,1.674302101,0,0.044082057,0.032092094,0.412929356,0.026405791,12.67287254,0,0.082905173,36.63682938,7.339979172,0.001827427,0.001827427,0.00212935,0.00212935,0.002182319,0.022377193,2.622959852,1.504938245,6.409434795,9.172708511,1.089329243,0.014693575,0.003824355,0.032258775,0,0.041471198,0.000369017,0.000301923,0,6.484341621,10.28085518,0.212935016,30.28336716,0,10.84118748,1,0.150191575,0.287137389,0.173112988,0.122637145,0.118540883,0.074760318,0.197227955,0.048533645,0.091731556,0.129079938,0.17556721,0.080920599,0.21830076,,,29.45150757,0.308331043,0,13.41946983,0,31.65672493,0,0.228565976,0.002348288
9598,11740770,"תמ""י, JEVITY PLUS, תחליף נוזלי לארוחה, אבוט ",,,2,6.380000114,4.980000019,21.56999969,150,,76,2.200000048,120,1.799999952,40,120,215,140,2.299999952,0.0002,,,3,30,0.230000004,0.25999999,3,0.300000012,60,0,0.899999976,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,1,,,,,,,,,,,,,,,,8,1.5,15,7,,60,7.5,0.6,
9599,11740780,"תמ""י, ENSURE COMPACT, תחליף נוזלי לארוחה, אבוט",,,2,10.19999981,9.350000381,28.77000046,240,,49.68000031,,170,3.400000095,20,170,215,145,2.900000095,0.319999993,,,4.699999809,21,0.349999994,0.469999999,4.400000095,0.469999999,48,0,0.970000029,0,,,,,,,,,,,,,,,,,,,,,,,3,,,0,1,,,,,,,,,,,,,,,,21,1.5,38.4,12,,97,5.5,0.5,
9600,11740790,"תמ""י, VITAL, תחליף נוזלי לארוחה, אבוט",,,2,6.75,5.5,18.39999962,147,,77.59999847,,100,2,30,100,200,169,1.799999952,0.239999995,,,1.899999976,18,0.209999993,0.300000012,3,0.300000012,30,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,1,,,0,1,,,,,,,,,,,,,,,,7,1,15,9.5,,68,9,0.21,
9601,11740800,"תמ""י, NEPRO HP, תחליף נוזלי לארוחה, אבוט",,,2,8.100000381,9.770000458,14.73999977,182,,73.29000092,0.839999974,106,1.899999976,21,72,106,70,1.899999976,0.209999993,,,3.400000095,10.5,0.419999987,0.5,3.400000095,0.5,60,0,0.850000024,0,,,,,,,,,,,,,,,,,,,,,,,1.2,,,0,1,,,,,,,,,,,,,,,,9,1.6,16,7.4,,63.5,,,
9602,11740810,"תוסף לארוחה, MCT OIL, מגאפארם",,,2,0,95,0,855,,3,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,5.1,51,
9603,11740820,"תמ""י, PHENYLFREE 1, תחליף נוזלי לארוחה, פרמהבסט",,,2,2.200000048,3.5,6.900000095,68,,85.40000153,,89,1.299999952,8.899999619,59,76,89,1.159999967,116,120,,0.899999976,8.100000381,0.135000005,0.135000005,1.350000024,0.135000005,13.5,0,0.270000011,0,1.480000019,,,,,,,,,,,0.0054,0.046,0.012,,,,,,,,,1.3,,0,0,1,,,,,,,,,,,,,,,,5.4,0.51,10.3,1.9,,16.7,1.49,41,
9604,11740830,"תמ""ל, NUTRAMIGEN 2  LGG, תחליף נוזלי לארוחה, פרמהבסט",,,2,1.700000048,2.799999952,8.800000191,68,,84.69999695,,88,1.129999995,6.800000191,50,83,21,0.74000001,0.050999999,200,,0.769999981,10.60000038,0.074000001,0.122000001,1.039999962,0.104000002,9.800000191,0,0.156000003,0,1.169999957,,,,,,,,,,0.469999999,0.041000001,0.023,0.012,,,,,,,,,1.05,,0,0,1,,,,,,,,,,,,,,,,8.8,0.45,11.9,1.69,,16.2,,,
9605,11740840,"תמ""י, ABOUND, תחליף נוזלי לארוחה, אבוט",,,2,62.15999985,0.083999999,27.29999924,373.7999878,,0,,903,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,48,0.32,
9606,11740850,"תמ""י, PEPTAMEN AF, תחליף נוזלי לארוחה, מגאפארם",,,2,7.599999905,5.480000019,10.68000031,120,,81.19999695,,80,1.440000057,32,80,160,84,2.880000114,0.239999995,800,,,38.40000153,0.239999995,0.287999988,3.359999895,0.479999989,64,0,0.959999979,,,,,,,,,,,,,,,,,,,,,,,,1.6,,,0,1,,,,,,,,,,,,,,,,9.6,1.68,13.2,16,,54,10,0.29,
9607,11740860,"תמ""י, IMPACT, תחליף נוזלי לארוחה, מגאפארם",,,2,7.599999905,3.900000095,18.79999924,141,,61.70000076,1.399999976,113.5,1.690000057,31.79999924,100.5,189,147.3000031,2.099999905,0.239999995,,,0.930000007,30.39999962,0.170000002,0.25,2.190000057,0.209999993,27.89999962,0,0.800000012,0,,,,,,,,,,,,,,,,,,,,,,,0.93,18.8,,0,1,,,,,,,,,,,1.79,,,,,9.6,1.13,9.95,6.57,,,25.7,26,
9608,11830099,"תוסף לארוחה, BABY CALORIE, איזיליין",,,2,0,0,96,384,,2,,,,,,,1,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,0,,,3,,0,1,,,,,,,,,,,,,,,,,,,,,,,,
9609,11740600,"תמ""ל, סימילאק 60/40, מוכן, אבוט",,,2,1.49000001,3.789999962,6.900000095,68,,85.81999969,,37.90000153,0.469999999,4.059999943,19,54.09999847,16.39999962,0.540000021,0.061000001,,,0.699999988,6.099999905,0.07,0.100000001,0.709999979,0.039999999,10.19999981,0,0.200000003,0,1.200000048,,,,,,,,,,0.689999998,0.07,,,,,,,,,,,1,,0,0,1,,,,,,,,,,,,,,,,5.41,0.31,4,1.2,,8.12,2.5,5.1,
9610,11747700,"תמ""ל, סימילאק 60/40, אבקה, אבוט",,,2,11.39999962,28.70999908,54.93999863,524,,2.25,,288,1.129999995,31,144,411,123,3.849999905,0.460000008,,,8.609999657,46.29999924,0.50999999,0.769999981,5.389999866,0.310000002,77.40000153,0,1.279999971,17,12.19999981,,0.068999998,0.768999994,0.617999971,4.842999935,1.973999977,3.105000019,0.834999979,5.157000065,10.45600033,0.379000008,0,0,0.028000001,0,0.057,0,0,0,5.242000103,10.83500004,7.7,52.38,,0,1,,,,,,,,,,,,,,,,41.1,,,9.8,,61.7,,,
9611,57208089,"דגני בוקר, 6 דגנים, אלופים ריבועים, תלמה ",,,3,9.800000191,5.199999809,82,386,0,8.492966652,7,18.1622982,1.588652134,48.40487671,149.335495,141.8212738,334,1.037096143,0.172665998,14.28183174,7.401650906,0.538642228,0,0.164885029,0.045946483,1.424093127,0.109035678,17.32489204,0,0,0,0.899999976,0,0,0,0,0.004440039,0.003141725,0.737244785,0.197135776,1.436442018,2.792477608,0.294108033,9.91E-05,0,0.003379584,0,0.009415262,0,0,0,1.449068427,3.068235874,0,14.5,0,0,1,0.158572838,0.317641228,0.189276502,0.109147668,0.130109012,0.081209116,0.230168477,0.056035679,0.104519323,0.13812685,0.198899895,0.095411293,0.229890972,,,8.086223602,0.259266585,0,20.99589729,0,10.48640251,0,1.150416255,0.001982161
9612,91703139,"שוקולד כדורים מצופים שברי אגוזים במילוי קרם אגוזים, פררו רושר",,,2,8.199999809,42.70000076,44.40000153,595,,2.700000048,2.6,105,1.89,,,,60,,,,,,,,,,,,0,,7,14.10000038,,,,,,,,,,,,,,,,,,,,,,,39.47,0.5,0,1,,,,,,,,,,,,,,,,,,,,,,,,
9613,41480049,"מעדן סויה, 1.6% שומן, אפרסק/תות, תנובה",,,3,3.599999905,1.600000024,13,84,0,77.85249329,1.399999976,120,0.846806765,16.29192543,39.72375488,88.60471344,42,0.197447717,0.070215546,0,23.51870728,0.136927098,0.318435133,0.02593394,0.049053989,0.105927318,0.038032725,9.225520134,0,0,0,0.300000012,0,0,0,0,0,0.003980439,0.151523933,0.05063118,0.312743098,0.711117983,0.094578639,0,0,0.003980439,0,0,0,0,0,0.316723526,0.806015015,1,11,0,2.115319014,13,0.000696008,0.001112248,0.000835892,0.001180484,0.000627772,0.000348004,0.000764244,0.000351416,0.000487888,0.000552712,0.000747185,0.0004913,0.001245309,,,3.204822063,0.00209826,0,1.266860008,0,7.778460026,0,0.015705675,0.235414535
9614,41480039,"מעדן סויה, 2% שומן, שוקולד, תנובה",,,3,3,2,18,105,,73.69999695,1.299999952,120,0.670000017,,,,50,,,,,,,,0.239999995,,,,0,0.200000003,0,0.400000006,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
9615,41480069,"מעדן סויה, 1.8% שומן, מתיקות מעודנת, תנובה",,,3,4,1.799999952,5,55,0,84.50532532,1.600000024,145,1.21274066,22.43974113,56.77930832,119.6903915,55,0.278015256,0.096165352,,1.157407403,0.081018515,0.393518537,0.03593915,0.066424958,0.092375688,0.054168012,12.54629612,0,0,0,0.298437506,0,0,0,0,0,0.005787037,0.219039351,0.07361111,0.450057864,1.027338028,0.137511566,0,0,0.005787037,0,0,0,0,0,0.455844909,1.165312409,0,4,0,0,1,4.63E-05,6.94E-05,5.79E-05,6.94E-05,4.63E-05,2.31E-05,4.63E-05,3.47E-05,3.47E-05,2.31E-05,0.000219907,4.63E-05,5.79E-05,,,4.42129612,0.0015625,0,1.741782427,0,10.93981457,0,0.017615741,0
9616,41480029,"מעדן סויה, 1.8% שומן, וניל/קרמל, אלפרו",,,2,3.200000048,1.799999952,13.69999981,85,0,71.30000305,0.5,120,,,,,140,,,,,,12.60999966,,0.209999993,,,,0,0.379999995,,0.300000012,,,,,,,,,,,,,,,,,,,,0.400000006,1.100000024,0.75,10.8,,0,1,,,,,,,,,,,,,,,,,,,,,,,,
9617,41480139,"מעדן סויה, 2.3% שומן, שוקולד/שוקולד מריר, אלפרו",,,2,3,2.299999952,14.69999981,94,,75.69999695,1.399999976,120,0.569999993,,,,140,,,,,,,,0.209999993,,,,0,0.379999995,0,0.800000012,,,,,,,,,,,,,,,,,,,,0.600000024,0.899999976,0.75,11.8,,0,1,,,,,,,,,,,,,,,,,,,,,,,,
9618,28340628,"מרק עוף לקוסקוס עם עוף,ירקות ושמן קנולה",,,4,2.903444529,2.992353916,6.910155296,67.32887268,0,83.88087463,1.313172221,18.79400444,0.722495079,16.44511986,50.31656265,306.0245361,206.3262939,0.385416687,0.091104873,669.1831055,1312.243164,1.393066883,8.705500603,0.101981968,0.062281441,1.063217521,0.151967883,12.78877926,0,0.026310189,9.564905167,0.47946018,3.55E-05,0,3.55E-05,0.000550911,0.001222856,0.007245318,0.35479939,0.10079214,1.468045473,0.605393052,0.174411833,0.008132202,0.000586387,0.074385963,0.00023998,0.028117344,0.000331799,0.000148162,0.000918186,1.574115157,0.557996333,0.009181855,2.440461874,0.005611365,134.4988403,1,0.124467932,0.215584904,0.127394572,0.214369014,0.12599194,0.057234917,0.110353425,0.030361917,0.079026721,0.087669991,0.170739561,0.037061259,0.108543679,,,7.71613884,0.207736969,,2.511654615,,16.33134842,,0.108422682,0.208803728
9619,56102019,"אטריות שיראטאקי, קונג'אק, KONJAC, סקיני",,,2,0,0,0.5,13,,95,4.5,,,,,,3.299999952,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0.47,,0,1,,,,,,,,,,,,,,,,,,,,,,,,
9620,57208099,"דגני בוקר, ברנפלקס ללא  גלוטן, תלמה ",,,3,6.800000191,3.099999905,71.19999695,340,,2,14.89999962,,,,,,148,,,,,,,,,,,,0,,0,0.899999976,,,,,,,,,,,,,,,,,,,,,,,8.4,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,
9621,11411639,"משקה יוגורט 1.1% שומן, דנכול, טעמים שונים, שטראוס",,,3,3.5,1.100000024,5.5,48,0,86.1289978,0.699999988,115,0.043177776,11.63005543,92.84088898,154.6783295,65,0.40533334,0.020577777,107.9996643,4.700333118,0.046944443,0.226666674,0.047055554,0.172999993,0.095255554,0.038033333,5.255388737,0,0.457166672,7.166666508,1.316833258,0.050766665,0.050033331,0.050066665,0.05043333,0.051744446,0.20065555,0.560533345,0.24624446,0.547588885,0.081355557,0.0502,0,0,0.000733333,0,0,0,0,0,0.548722208,0.131555557,0.866666675,5.054888725,0,18.86666679,1,0.196655557,0.344922215,0.236977771,0.295788884,0.155711114,0.093199998,0.181988895,0.017022222,0.105099998,0.179033339,0.111788891,0.025711112,0.209555551,,,0.203388885,0.386877775,0,3.633833408,0,15.91166687,0,0.009177778,0
9622,91109000,"סירופ אגבה, AGAVE",,,1,0.090000004,0.449999988,76.16999817,310,,22.94000053,0.200000003,1,0.090000004,1,1,4,4,0.01,0.009,,94,0.980000019,17,0.122000001,0.165000007,0.68900001,0.233999997,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,,0,1,,,,,,,,,,,,,,,,,,,,,13.3,,0.005,55.6
9623,51201119,"לחם מחיטה מלאה, בתוספת ויטמינים, דגנית עין בר",,,3,10.80000019,3.599999905,43.5,250,0,37.5370369,7.099999905,31.52552414,2.493913889,97.13313293,253.4634552,260.5905762,358,1.859259248,0.298488498,0,3.003002882,0.876076043,0.023023022,0.300000012,0.300000012,4.900000095,0.400000006,300,0,0.400000006,0,1,0,0,0,0,0.001091091,0.000640641,0.4324224,0.09101101,0.728218198,1.530180216,0.344244242,0,0,0.023713714,0.00014014,0.00985986,0.00014014,0.00042042,0,0.762992978,1.875415444,0,1.508908868,0,0.030030029,13,0.324664652,0.634534538,0.412502497,0.290930927,0.272932917,0.159909904,0.473583579,0.121831827,0.245475471,0.20332332,0.484024018,0.193053052,0.43847847,,,3.089089155,0.555525541,0,39.50330353,0,21.61361313,0,2.609149218,0.030030029
9624,92410120,"מים, ממותקים מוגזים, טעמים שונים, שוופס",,,2,0,0,6.125,24.5,,91.875,,,,,,,9.350000381,,,,,,,,,,0.200000003,0.02,0,0.200000003,0,0,,,,,,,,,,,,,,,,,,,,,,,6.1,0,0,1,,,,,,,,,,,,,,,,,0.7,,,,,,,
9625,92410130,"משקה קל, עם קוביות אלוורה, טעמים שונים, סייפ, SAPE",,,2,0,0,14,56,,84,,,,,,,35,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,14,,0,1,,,,,,,,,,,,,,,,,,,,,,,,
9626,92410140,"מים בטעמים, אפס קלוריות, טעמים שונים, שוופס",,,2,0,0,0,0,,98,,,,,,,1.5,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,
9627,94000019,"מים מינרלים בטעמים, נביעות",,,2,0,0,3.75,15,,100,0,,,,,,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,0,1,,,,,,,,,,,,,,,,,,,,,,,,
9628,91703169,"שוקולד כדורים, במילוי קרם מרציפן ואגוזים, מוצרט MOZART",,,2,7.400000095,31.60000038,50.70000076,518,,8.300000191,,,,,,,0.119999997,,,,,,,,,,,,0,,,17.20000076,,,,,,,,,,,,,,,,,,,,,,,45.4,,0,1,,,,,,,,,,,,,,,,,,,,,,,,
9629,75415018,בצל מטוגן ללא תוספת שמן,,,4,1.774193645,0.161290333,12.32258129,64.51612854,0,81,2.74193573,37.09677505,0.338709682,16.12903214,46.77419662,235.4838867,6.451612949,0.274193555,0.062903233,,1.532258153,0.032258064,11.33870983,0.070483871,0.034838714,0.187096775,0.174193546,27.58064651,0,0,0,0.067741938,0,0,0,0,0,0.006451613,0.054838713,0.006451613,0.020967742,0.020967742,0.006451613,0,0,0,0,0,0,0,0,0.020967742,0.027419357,0,6.838709831,,0,1,0.022580646,0.040322583,0.033870969,0.062903225,0.033870969,0.003225807,0.040322583,0.022580646,0.022580646,0.022580646,0.167741939,0.006451613,0.033870969,,,0.645161331,0.198387101,,0.806451619,,9.838709831,,0.208064526,2.080645323
9630,58160238,"מג'דרה עם אורז מלא, בצל מטוגן ללא תוספת שמן",,,4,5.141133308,0.700923562,18.79183769,117.8582001,0,68.96269226,4.403414249,17.99909973,1.541259408,41.55533218,122.7175827,193.8243713,428.3749084,0.889112711,0.161827818,,2.072848558,0.063541725,2.007379055,0.129459932,0.046954721,1.335510731,0.175650403,73.526474,0,0,0,0.136670545,0,0,0,0,0.000604131,0.003009594,0.116315484,0.01236546,0.219504431,0.239212155,0.023174506,0,0,0.002187934,0,0.000751082,0,0,0,0.223047554,0.262762189,0,1.754623771,,0,1,0.492482066,0.772566438,0.173493817,0.245920718,0.126289546,0.02948866,0.173182577,0.033464178,0.098794892,0.093885645,0.284574181,0.045382492,0.161409527,,,1.083064079,0.025266051,,7.01429224,,18.95570183,,0.02690674,0.264985442
9631,43102110,"גרעיני חמניות, בלי קליפה, קלויים, ללא מלח",,,1,20.05999947,51.29999924,12.28999996,592,,1.539999962,10.60000038,87,4.28000021,127,1139,483,3,5.210000038,1.80400002,,5,36.33000183,1.100000024,0.319999993,0.280000001,4.130000114,0.791999996,234,0,0,0,7.06799984,0,0,0,0,0,0.086000003,4.217999935,2.096999884,7.925000191,34.20800018,0.081,0,0,0.057999998,0,0.077,0,0,0,8.062999725,34.29399872,0,3.11,,0,1,1.003,1.461,1.158,0.825,0.817,0.435,1.029,0.306,0.556,0.587,2.116,0.397,0.947,,,,6.942,,,,55.1,,2.08,0
9632,91705200,"שוקולד צ'יפס,  CHOCOLATE SEMI-SWEET MORSELS",,,1,4.199999809,30,58,480,,0.699999988,5.900000095,32,3.130000114,115,132,365,11,1.620000005,0.699999988,,0,0.25999999,0,0.055,0.090000004,0.426999986,0.035,13,0,0,0,17.75,0,0,0,0,0,0.02,7.347000122,10.00699997,9.904000282,0.898000002,0.068000004,0,0,0.061999999,0,0,0,0,0,9.965999603,0.966000021,0,54.5,,0,1,0.164,0.257,0.254,0.212,0.168,0.044,0.204,0.063,0.073,0.159,0.24,0.052,0.183,,,5.6,0.105,,4.2,,22,,0.8,
9633,56200528,כוסמת מבושלת על בסיס חלב,,,4,6.084853172,3.20063448,22.78033257,138.1601868,0,63.23790741,2.69627285,80.98334503,0.586360037,69.84894562,152.4299164,217.6869202,38.33465576,0.927264094,0.300793022,96.76685333,4.919524193,0.049484536,0,0.056026965,0.188927829,1.946379066,0.078366376,11.06283855,0,0.340301335,6.851705074,1.570134759,0.052529737,0.052529737,0.061966691,0.057383027,0.056748614,0.215337023,0.703727186,0.269230783,0.837367177,0.343616188,0.073560663,0,0,0.006201427,0,0,0,0.003235527,0,0.851387799,0.417176872,0.913560688,3.50198245,,17.70902252,1,0.264456779,0.46261698,0.347248226,0.392069787,0.243013486,0.112609044,0.270388573,0.083743058,0.159444883,0.192117363,0.336336255,0.076970659,0.336193502,,,0.21088025,0.61489296,,5.037208557,,10.8180809,,0.353560656,0
9634,26102098,"דג אמנון-מושט, מטוגן ללא שמן, ללא בלילה",,,4,27.14291,7.208132267,0,173.0496826,0,63.6489563,0,18.97823524,0.389375389,23.30765724,181.2252502,303.9170227,347.4746704,0.890501797,0.04109589,,0,1.485229492,0,0,0,2.477199316,0,2.316412926,0,0.694923878,94.01911926,2.580756664,0,0,0,0,0,0,0,0,0,0,0.126721412,0,0.133534402,0,0,0,0.020438937,0,0,2.974546909,1.652828813,65.40460205,0,,19.22622871,13,1.406941414,3.247401714,1.309869885,2.444190264,1.282862306,0.800776184,1.093808889,0.283580095,0.634679258,0.918259323,1.724436998,0.297083914,1.097860098,,,0,0,45.51070404,0,,0,,0.000726718,
